employee_id,employee_code,first_name,last_name,gender,date_of_birth,join_date,department,designation,manager_id,zone,region,state,city,hq_code,email,phone,employment_status,base_salary,incentive_plan,source_system,created_at,updated_at,batch_id,extra_notes
E100082,EMP1082,Riya,Bose,Female,1991-11-03,2025-07-21,Sales,Medical Representative,E100075,West,Goa,Goa,Panaji,HQ-W-184,riya.bose82@pharmaco.com,+91-9366783129,Active,"18,31,169.00",Plan B,Legacy ERP,2025-01-04 03:05:00,2025-06-07 14:23:48,BATCH_20260313_002,
E100083,EMP1083,Rohit,Bose,Female,1976-03-06,28/02/2016,Marketing,Area Sales Manager,E100071,South,Karnataka,Karnataka,Bengaluru,HQ-S-497,rohit.bose83@pharmaco.com,+91-8403191167,Inactive,"7,89,067.00",Plan C,CRM,2025-12-02 12:10:08,2025-05-18 09:17:31,BATCH_20260313_001,
E100084,EMP1084,Pooja,Mishra,Male,1986-01-23,2017-10-27,Sales,Medical Representative,E100064,South,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,HQ-S-440,pooja.mishra84@pharmaco.com,+91-9703113566,Active,"9,81,992.00",Plan B,CRM,2024-11-03 10:38:44,2025-04-13 15:20:11,BATCH_20260313_002,Promoted
E100085,EMP1085,Ira,Jain,Male,1991-05-17,2019-05-29,Sales,Territory Business Executive,E100073,East,Jharkhand,Jharkhand,Dhanbad,HQ-E-844,ira.jain85@pharmaco.com,+91-7883149695,Active,"17,32,980.00",Plan A,SFA App,2025-11-20 15:08:40,2025-06-05 07:16:42,BATCH_20260313_001,New Joiner
E100086,EMP1086,Nitin,Das,Male,06-10-1993,2025-05-10,Marketing,Area Sales Manager,E100047,West,Maharashtra,Maharashtra,Nashik,HQ-W-463,nitin.das86@pharmaco.com,+91-8419012709,On Leave,"17,00,761.00",Plan C,SFA App,2024-12-05 13:06:00,2025-02-20 08:14:32,BATCH_20260313_003,Backfill
E100087,EMP1087,Manish,GUPTA,Female,2001-05-27,2023-08-30,Sales,Medical Representative,E100020,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-218,manish.gupta87@pharmaco.com,+91-7496060167,Active,"12,34,901.00",Plan A,SFA App,2024-12-22 15:06:28,2026-01-05 22:28:20,BATCH_20260313_001,Promoted
E100088,EMP1088,Neha,Reddy,Female,1985-12-10,2023-04-22,Medical Affairs,Medical Representative,E100071,North,Delhi,Delhi,New Delhi,HQ-N-288,neha.reddy88@pharmaco.com,+91-7699013395,Active,"15,67,875.00",Plan A,SFA App,2025-08-29 13:24:00,2025-12-27 06:13:17,BATCH_20260313_003,
E100089,EMP1089,Aadhya,Agarwal,Female,1996-12-15,2017-12-10,Sales,Area Sales Manager,E100082,Central,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-C-965,aadhya.agarwal89@pharmaco.com,+91-8893042129,Active,"9,03,787.00",Plan C,SAP,2025-11-19 04:20:07,2025-05-03 09:07:11,BATCH_20260313_002,Transferred
E100090,EMP1090,Nitin,Nair,Male,1999-02-08,06/16/2020,Marketing,Medical Representative,E100083,Central,Bihar,Bihar,Gaya,HQ-C-962,nitin.nair90@pharmaco.com,+91-7542061491,Inactive,"12,96,298.00",Plan A,CRM,2025-01-28 17:32:41,2025-09-11 13:43:31,BATCH_20260313_002,New Joiner
E100091,EMP1091,Manish,Sharma,Female,1987-05-01,2015-05-14,Supply Chain,Medical Representative,E100037,West,Gujarat,Gujarat,Ahmedabad,HQ-W-374,manish.sharma91@pharmaco.com,+91-7575659319,Active,"18,67,095.00",Plan A,SFA App,2025-07-13 06:27:06,2026-01-12 20:48:15,BATCH_20260313_002,
E100092,EMP1092,Sai,Bose,Female,18-08-1985,2024-02-08,Finance,Medical Representative,E100076,West,Goa,Goa,Margao,HQ-W-933,sai.bose92@pharmaco.com,+91-7506741005,Active,"15,31,701.00",Plan C,CRM,2024-11-27 22:18:18,2025-10-21 08:54:32,BATCH_20260313_003,
E100093,EMP1093,Riya,Nair,Female,1989-06-13,2016-08-22,Medical Affairs,Medical Representative,E100087,South,Andhra Pradesh,Andhra Pradesh,Vijayawada,HQ-S-177,riya.nair93@pharmaco.com,+91-6399839065,Active,"18,52,449.00",Plan B,Legacy ERP,2025-04-10 15:20:37,2025-01-02 23:05:46,BATCH_20260313_002,Promoted
E100094,EMP1094,Myra,Kapoor,Female,1987-09-21,2018-08-15,Supply Chain,Area Sales Manager,E100074,North,Rajasthan,Rajasthan,Jodhpur,HQ-N-147,myra.kapoor94@pharmaco.com,+91-7973888646,Active,"6,11,315.00",Plan B,SFA App,2024-01-01 13:12:44,2025-03-09 20:19:10,BATCH_20260313_002,
E100095,EMP1095,Amit,IYer,Male,03-07-1985,2023-02-21,Sales,Regional Sales Manager,E100012,East,Bihar,Bihar,Patna,HQ-E-555,,+91-9509456565,Active,"11,65,656.00",Plan C,CRM,2025-05-04 02:14:24,2025-02-15 23:51:06,BATCH_20260313_001,Promoted
E100096,EMP1096,Sneha,Nair,Male,1998-10-18,08/10/2015,Marketing,Regional Sales Manager,E100079,East,Bihar,Bihar,Patna,HQ-E-730,sneha.nair96@pharmaco.com,+91-6372322246,Inactive,"5,73,628.00",Plan A,SFA App,2024-12-25 13:20:50,2025-03-13 07:17:41,BATCH_20260313_001,Transferred
E100097,EMP1097,Nitin,Mishra,Female,1988-07-13,2024-07-04,Supply Chain,Zonal Sales Manager,,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-912,nitin.mishra97@pharmaco.com,+91-6484230338,Active,"16,18,155.00",Plan C,SAP,2025-06-24 00:23:59,2025-06-12 04:24:55,BATCH_20260313_003,New Joiner
E100098,EMP1098,Aadhya,Das,Female,2001-05-07,2015-03-10,HR,Product Executive,E100034,East,Assam,Assam,Dibrugarh,HQ-E-613,aadhya.das98@pharmaco.com,+91-7727768349,Active,"14,05,257.00",Plan C,CRM,2024-10-11 02:19:05,2025-09-19 06:51:09,BATCH_20260313_003,Promoted
E100099,EMP1099,Arjun,Mishra,Male,1985-09-14,2024-06-29,Medical Affairs,Product Executive,E100012,West,Chhattisgarh,Chhattisgarh,Durg,HQ-W-858,arjun.mishra99@pharmaco.com,243876,Active,"6,23,581.00",Plan B,Legacy ERP,2025-06-19 16:50:52,2026-01-05 08:10:23,BATCH_20260313_001,Promoted
E100100,EMP1100,Rohit,Mehta,Female,2000-11-12,07-12-2025,Sales,Medical Representative,E100064,North,Delhi,Delhi,Noida,HQ-N-361,rohit.mehta100@pharmaco.com,+91-8895325210,Active,"7,58,998.00",Plan C,SAP,2024-02-15 00:15:02,2025-08-30 11:24:58,BATCH_20260313_001,Transferred
E100101,EMP1101,Pooja,Gupta,Male,1989/05/08,2023-01-29,Sales,Medical Representative,E100010,North,Rajasthan,Rajasthan,Udaipur,HQ-N-510,pooja.gupta101@pharmaco.com,+91-7212498755,Active,"9,31,580.00",Plan B,SAP,2025-07-20 14:00:23,2025-04-13 09:36:50,BATCH_20260313_002,Backfill
E100102,EMP1102,Swati,Das,Male,1999-07-08,2023-03-20,HR,Product Executive,E100032,South,Andhra Pradesh,Andhra Pradesh,Visakhapatnam,HQ-S-959,swati.das102@pharmaco.com,451291,Active,"16,58,466.00",Plan B,Legacy ERP,2024-04-16 06:33:15,2025-08-03 15:03:09,BATCH_20260313_003,Promoted
E100103,EMP1103,Kavya,Kapoor,Male,1978-10-23,05 Dec 2025,Medical Affairs,Medical Representative,E100065,North,Delhi,Delhi,New Delhi,HQ-N-233,kavya.kapoor103@pharmaco.com,+91-7352952965,Inactive,"11,04,081.00",Plan C,Legacy ERP,2024-11-21 14:17:14,2025-02-08 06:08:49,BATCH_20260313_003,
E100104,EMP1104,Nisha,Bose,Male,1984-04-24,2019-01-07,Sales,Medical Representative,E100060,South,Karnataka,Karnataka,Bengaluru,HQ-S-821,nisha.bose104@pharmaco.com,+91-9590269471,Active,"5,91,057.00",Plan A,CRM,2024-12-30 12:32:03,2025-12-13 09:16:52,BATCH_20260313_001,
E100105,EMP1105,Anjali,Gupta,Male,1981-04-09,2023-11-26,Sales,Medical Representative,E100008,West,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-W-802,anjali.gupta105@pharmaco.com,+91-8501061666,Active,"4,37,259.00",Plan A,SAP,2024-07-21 20:28:51,2025-03-07 02:57:54,BATCH_20260313_002,
E100106,EMP1106,Ananya,Kulkarni,Male,1976-04-28,2020-07-25,Sales,Product Executive,E100055,North,Uttar Pradesh,Uttar Pradesh,Lucknow,HQ-N-252,,+91-7055637578,Active,"13,26,251.00",Plan B,SFA App,2024-03-03 02:17:24,2025-03-12 13:12:41,BATCH_20260313_003,Transferred
E100107,EMP1107,Priya,das,Male,2000-05-16,2025-03-27,Sales,Area Sales Manager,E100050,Central,Madhya Pradesh,Madhya Pradesh,Indore,HQ-C-159,priya.das107@pharmaco.com,+91-7535162577,Active,"7,68,137.00",Plan A,SAP,2024-09-10 21:15:17,2025-10-01 23:03:48,BATCH_20260313_001,Backfill
E100108,EMP1108,Aadhya,Gupta,Male,1991-02-04,28/10/2022,Marketing,Territory Business Executive,E100004,West,Goa,Goa,Panaji,HQ-W-655,aadhya.gupta108@pharmaco.com,+91-6387652480,Active,"15,41,778.00",Plan A,SAP,2025-06-23 15:00:21,2025-11-11 06:51:08,BATCH_20260313_002,Transferred
E100109,EMP1109,Ishaan,Kulkarni,Female,1998-08-10,2016-03-30,Medical Affairs,Medical Representative,E100010,East,West Bengal,West Bengal,Kolkata,HQ-E-430,ishaan.kulkarni109@pharmaco.com,+91-7876335418,Active,"13,01,732.00",Plan C,Legacy ERP,2024-06-27 22:35:44,2025-11-11 11:14:42,BATCH_20260313_003,Transferred
E100110,EMP1110,Kiara, Nair  ,Male,2000-09-11,15/11/2022,Sales,Medical Representative,E100099,West,Goa,Goa,Vasco da Gama,HQ-W-244,kiara.nair110@pharmaco.com,+91-7489538120,On Leave,"6,32,085.00",Plan C,SAP,2025-12-26 21:40:46,2025-06-21 14:00:16,BATCH_20260313_001,Transferred
E100111,EMP1111,Reyansh,Sharma,Female,18/06/1982,2019-09-15,Sales,Medical Representative,E100064,North,Haryana,Haryana,Faridabad,HQ-N-691,reyansh.sharma111@pharmaco.com,+91-6698604397,Active,"3,50,071.00",Plan B,SAP,2024-11-22 08:06:04,2025-06-25 05:56:24,BATCH_20260313_001,
E100112,EMP1112,Nitin,Chawla,Male,1982-05-27,2019-11-02,Finance,Zonal Sales Manager,,Central,Madhya Pradesh,Madhya Pradesh,Indore,HQ-C-667,nitin.chawla112@pharmaco.com,+91-7139303499,Active,"9,03,694.00",Plan A,SAP,2024-02-20 12:36:35,2026-03-07 15:09:03,BATCH_20260313_002,
E100113,EMP1113,Nitin,Das,Female,1988-02-03,2016-11-30,Sales,Medical Representative,,West,Maharashtra,Maharashtra,Nagpur,HQ-W-371,nitin.das113@pharmaco.com,+91-6794058803,Active,"10,79,948.00",Plan B,CRM,2025-04-01 01:16:28,2025-08-27 08:14:53,BATCH_20260313_002,Backfill
E100114,EMP1114,Reyansh,Patel,Female,2001-06-15,2019-08-23,Medical Affairs,Territory Business Executive,E100008,North,Punjab,Punjab,Jalandhar,HQ-N-586,reyansh.patel114@pharmaco.com,+91-7283560032,Active,"17,78,007.00",Plan A,CRM,2024-05-03 14:11:10,2025-04-19 06:08:02,BATCH_20260313_002,
E100115,EMP1115,Ishaan,Chawla,Female,1978-01-02,2025-04-02,Sales,Territory Business Executive,E100072,West,Gujarat,Gujarat,Vadodara,HQ-W-112,ishaan.chawla115@pharmaco.com,+91-8244386751,Active,"5,15,969.00",Plan B,CRM,2024-05-31 18:37:37,2026-01-24 03:59:06,BATCH_20260313_003,
E100116,EMP1116,Pooja,Mehta,Female,03/21/1996,2021-10-30,Sales,Area Sales Manager,E100036,East,Assam,Assam,Silchar,HQ-E-150,pooja.mehta116@pharmaco.com,+91-9852720361,Active,"9,88,556.00",Plan B,Legacy ERP,2024-10-14 15:54:44,2025-12-17 03:55:14,BATCH_20260313_001,Promoted
E100117,EMP1117,Pooja,Chawla,Male,1993-04-07,05/15/2017,Marketing,Medical Representative,E100098,West,Goa,Goa,Margao,HQ-W-826,pooja.chawla117@pharmaco.com,+91-9656285641,Active,"14,72,592.00",Plan A,CRM,2024-07-16 06:53:03,2025-05-08 01:29:03,BATCH_20260313_002,Transferred
E100118,EMP1118,Siddharth,Yadav,Female,1985-11-07,2015-05-06,Marketing,Medical Representative,E100077,East,Bihar,Bihar,Gaya,HQ-E-267,siddharth.yadav118@pharmaco.com,+91-9568560335,Active,"8,77,833.00",Plan A,SFA App,2024-02-20 05:54:36,2026-02-04 06:54:14,BATCH_20260313_003,Transferred
E100119,EMP1119,Pooja,Pillai,Male,1975-05-26,2023-08-10,Sales,Product Executive,E100017,South,Telangana,Telangana,Nizamabad,HQ-S-412,pooja.pillai119@pharmaco.com,+91-7182741899,Active,"10,69,526.00",Plan B,SFA App,2024-09-15 06:29:19,2025-12-13 16:52:39,BATCH_20260313_002,Backfill
E100120,EMP1120,Amit,Joshi,Female,1979-11-07,2018-05-07,Marketing,Regional Sales Manager,E100044,North,Delhi,Delhi,Gurugram,HQ-N-767,amit.joshi120@pharmaco.com,+91-9287687478,Active,"3,99,065.00",Plan C,SFA App,2025-11-07 10:43:08,2026-01-05 00:41:31,BATCH_20260313_002,Promoted
E100121,EMP1121,Aditya,Kulkarni,Female,1990-05-24,2017-02-16,Medical Affairs,Area Sales Manager,E100029,West,Madhya Pradesh,Madhya Pradesh,Indore,HQ-W-619,aditya.kulkarni121@pharmaco.com,+91-8824433548,Active,"6,59,869.00",Plan B,SAP,2025-04-27 04:47:16,2026-01-07 17:48:58,BATCH_20260313_001,Promoted
E100122,EMP1122,Siya,Mishra,Male,1986-09-09,2019-03-03,Sales,Territory Business Executive,E100060,North,Punjab,Punjab,Amritsar,HQ-N-988,siya.mishra122@pharmaco.com,+91-7774282158,Active,"5,96,205.00",Plan A,CRM,2024-12-16 13:36:57,2025-08-23 04:20:55,BATCH_20260313_003,Transferred
E100123,EMP1123,Aadhya,Jain,Male,23/05/1984,2018-01-25,Marketing,Medical Representative,E100022,North,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-N-513,aadhya.jain123@pharmaco.com,+91-6020053819,Active,"6,98,201.00",Plan C,Legacy ERP,2024-01-15 10:48:53,2025-09-29 06:01:43,BATCH_20260313_001,Transferred
E100124,EMP1124,Krishna,Reddy,Female,1977-12-05,2016-11-15,Sales,Area Sales Manager,E100039,South,Telangana,Telangana,Warangal,HQ-S-237,krishna.reddy124@pharmaco.com,+91-7542970785,Active,"6,25,785.00",Plan B,SAP,2024-08-21 07:46:08,2025-04-19 23:01:37,BATCH_20260313_003,Transferred
E100125,EMP1125,Aditya,Yadav,Male,2002-12-14,2020-12-30,Finance,Medical Representative,E100007,North,Haryana,Haryana,Panipat,HQ-N-489,aditya.yadav125@pharmaco.com,+91-9014501050,Active,"17,37,923.00",Plan C,SAP,2024-11-04 13:42:06,2025-12-06 16:17:39,BATCH_20260313_003,Transferred
E100126,EMP1126,Kiara,Reddy,Female,1983-12-17,30/10/2021,Supply Chain,Area Sales Manager,E100107,West,Maharashtra,Maharashtra,Mumbai,HQ-W-312,kiara.reddy126@pharmaco.com,+91-7007192464,Active,"16,88,516.00",Plan A,SAP,2025-08-10 21:31:09,2025-02-16 16:04:46,BATCH_20260313_003,
E100127,EMP1127,Kiara,Mehta,Male,1976-10-08,16-12-2016,Sales,Medical Representative,E100047,East,Odisha,Odisha,Cuttack,HQ-E-779,kiara.mehta127@pharmaco.com,+91-9841966874,Active,"15,84,023.00",Plan B,SAP,2025-01-16 10:11:07,2025-07-25 12:29:17,BATCH_20260313_002,New Joiner
E100128,EMP1128,Krishna,Verma,Male,1993-08-30,2016-02-29,HR,Territory Business Executive,E100062,West,Gujarat,Gujarat,Ahmedabad,HQ-W-726,,+91-9601486722,Active,"5,54,004.00",Plan B,SFA App,2024-04-25 13:28:02,2025-02-02 08:41:20,BATCH_20260313_001,Backfill
E100129,EMP1129,Neha,Pillai,Female,1994/06/01,2016-01-26,Sales,Zonal Sales Manager,,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-727,neha.pillai129@pharmaco.com,+91-6673997936,Active,"12,64,170.00",Plan B,CRM,2024-03-17 15:20:15,2025-06-19 08:03:32,BATCH_20260313_001,Backfill
E100130,EMP1130,Sai,Bose,Male,11/05/1997,2015/12/27,Sales,Area Sales Manager,E100031,West,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-W-100,sai.bose130@pharmaco.com,+91-8658868885,Active,"13,46,061.00",Plan C,CRM,2025-11-01 21:29:21,2025-07-06 01:52:14,BATCH_20260313_002,Promoted
E100131,EMP1131,Naveen,Agarwal,Female,1984-12-12,2023-07-08,Medical Affairs,Medical Representative,E100091,Central,Rajasthan,Rajasthan,Udaipur,HQ-C-208,,+91-6603224661,Active,"18,37,158.00",Plan C,SFA App,2024-04-19 08:39:12,2025-04-07 03:59:54,BATCH_20260313_002,Transferred
E100132,EMP1132,Neha,Reddy,Male,2001-05-31,06 Feb 2022,Supply Chain,Medical Representative,E100116,West,Gujarat,Gujarat,Vadodara,HQ-W-149,neha.reddy132@pharmaco.com,+91-8513074317,Active,"13,46,051.00",Plan A,CRM,2024-05-11 03:24:42,2025-11-04 19:56:20,BATCH_20260313_003,New Joiner
E100133,EMP1133,Ira,Mehta,Female,1995-04-25,2018-04-19,Sales,Medical Representative,E100036,West,Chhattisgarh,Chhattisgarh,Durg,HQ-W-421,ira.mehta133@pharmaco.com,+91-8716924538,Active,"7,19,799.00",Plan C,Legacy ERP,2025-12-04 11:58:43,2025-03-09 22:41:11,BATCH_20260313_003,Backfill
E100134,EMP1134,Anjali,Das,Male,1993-09-22,18-12-2022,Marketing,Territory Business Executive,E100074,East,West Bengal,West Bengal,Siliguri,HQ-E-154,anjali.das134@pharmaco.com,+91-9222020108,Active,"8,81,076.00",Plan C,Legacy ERP,2024-05-29 01:44:50,2025-06-01 06:48:34,BATCH_20260313_001,Promoted
E100135,EMP1135,Anjali,Yadav,Female,1987-11-26,16 Dec 2023,Sales,Product Executive,E100013,West,Maharashtra,Maharashtra,Pune,HQ-W-357,anjali.yadav135@pharmaco.com,+91-9695582004,Active,"7,53,009.00",Plan C,Legacy ERP,2025-08-25 17:47:38,2025-04-11 23:12:18,BATCH_20260313_002,Transferred
E100136,EMP1136,SIDDharth,Reddy,Male,11/08/1986,2021-03-29,Sales,Medical Representative,E100066,North,Punjab,Punjab,Ludhiana,HQ-N-892,siddharth.reddy136@pharmaco.com,+91-8842796831,Active,"14,80,990.00",Plan C,Legacy ERP,2024-03-15 22:20:33,2025-04-23 05:33:04,BATCH_20260313_003,Transferred
E100137,EMP1137,Karan,Patel,Female,1989-11-20,2022-06-10,Sales,Territory Business Executive,E100076,West,Chhattisgarh,Chhattisgarh,Durg,HQ-W-764,,+91-7914126243,Active,"16,26,925.00",Plan C,CRM,2024-02-10 21:56:20,2025-07-15 03:24:16,BATCH_20260313_003,Promoted
E100138,EMP1138,Siddharth,Pillai,Male,1983-08-21,27 Jan 2025,Sales,Medical Representative,E100022,North,Rajasthan,Rajasthan,Jodhpur,HQ-N-892,siddharth.pillai138@pharmaco.com,+91-9589154183,Active,"14,07,752.00",Plan C,SFA App,2025-10-24 02:47:43,2025-03-20 00:29:45,BATCH_20260313_002,
E100139,EMP1139,Aadhya,Mehta,Male,1986-08-08,2017-07-21,Marketing,Area Sales Manager,E100116,North,Delhi,Delhi,New Delhi,HQ-N-756,aadhya.mehta139@pharmaco.com,+91-9203835290,Active,"17,49,856.00",Plan A,Legacy ERP,2025-05-29 03:18:50,2025-12-18 09:38:05,BATCH_20260313_002,New Joiner
E100140,EMP1140,Vivaan,Das,Female,1992-07-16,2023/05/17,Sales,Medical Representative,E100076,West,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-W-244,vivaan.das140@pharmaco.com,725637,Active,"14,28,244.00",Plan A,Legacy ERP,2024-08-03 23:47:57,2026-01-07 11:13:26,BATCH_20260313_003,Backfill
E100141,EMP1141,Siya,CHAWLA,Female,12 Jun 2000,2017-01-12,Finance,Medical Representative,E100119,South,Tamil Nadu,Tamil Nadu,Chennai,HQ-S-438,siya.chawla141@pharmaco.com,+91-7007310926,Active,"15,79,218.00",Plan A,CRM,2024-11-21 15:28:21,2025-11-12 21:19:44,BATCH_20260313_003,Transferred
E100142,EMP1142,Rahul,Kapoor,Female,1984-12-08,2023-10-24,Sales,Medical Representative,E100112,Central,Rajasthan,Rajasthan,Jodhpur,HQ-C-467,rahul.kapoor142@pharmaco.com,+91-6467432617,Active,"15,52,190.00",Plan A,Legacy ERP,2024-05-23 17:12:16,2026-01-11 20:04:46,BATCH_20260313_001,
E100143,EMP1143,Swati,Yadav,Female,1999-09-29,2015-05-31,Supply Chain,Medical Representative,E100139,Central,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-C-703,swati.yadav143@pharmaco.com,+91-7995876216,Active,"4,69,905.00",Plan B,Legacy ERP,2025-05-29 00:42:15,2026-03-11 19:43:10,BATCH_20260313_003,Transferred
E100144,EMP1144,MANish,Kulkarni,Female,1996-09-08,03-04-2023,Medical Affairs,Territory Business Executive,,West,Gujarat,Gujarat,Ahmedabad,HQ-W-630,manish.kulkarni144@pharmaco.com,+91-8017235435,Inactive,"3,77,386.00",Plan A,Legacy ERP,2024-04-15 22:33:40,2026-03-01 08:53:47,BATCH_20260313_002,Backfill
E100145,EMP1145,Sneha,Yadav,Female,1978-06-29,2024-05-15,Sales,Regional Sales Manager,E100097,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-598,sneha.yadav145@pharmaco.com,+91-6028336833,Active,"5,71,437.00",Plan B,CRM,2024-08-23 02:32:41,2025-05-24 06:09:11,BATCH_20260313_001,Promoted
E100146,EMP1146,Siya,Kapoor,Male,1996/06/23,2020-05-26,Supply Chain,Product Executive,E100042,Central,Madhya Pradesh,Madhya Pradesh,Gwalior,HQ-C-237,siya.kapoor146@pharmaco.com,+91-8457877922,Active,"6,28,843.00",Plan B,CRM,2025-06-13 12:38:36,2025-11-23 00:56:46,BATCH_20260313_003,Promoted
E100147,EMP1147,Nitin,Das,Male,1993-06-05,2024-04-24,Finance,Medical Representative,E100047,North,Punjab,Punjab,Amritsar,HQ-N-564,nitin.das147@pharmaco.com,+91-7624405402,Active,"5,07,688.00",Plan A,CRM,2025-06-19 16:43:26,2026-02-28 04:38:06,BATCH_20260313_001,New Joiner
E100148,EMP1148,Harsh,Pillai,Female,1980-11-05,2022-05-24,Supply Chain,Medical Representative,E100139,Central,Rajasthan,Rajasthan,Jaipur,HQ-C-144,harsh.pillai148@pharmaco.com,+91-9445853096,Active,"18,92,021.00",Plan B,Legacy ERP,2025-08-26 23:58:48,2026-03-05 22:36:06,BATCH_20260313_002,Transferred
E100149,EMP1149,Sai,Mishra,Male,1983-06-24,11/21/2017,Marketing,Area Sales Manager,E100002,East,Jharkhand,Jharkhand,Ranchi,HQ-E-518,sai.mishra149@pharmaco.com,+91-8798497340,Active,"8,27,991.00",Plan C,SFA App,2025-08-01 11:39:17,2025-12-15 12:48:13,BATCH_20260313_002,Backfill
E100150,EMP1150,Amit,Joshi,Male,2000-11-29,2018-06-10,Marketing,Medical Representative,E100102,Central,Bihar,Bihar,Patna,HQ-C-816,amit.joshi150@pharmaco.com,+91-8183318911,Active,"9,89,755.00",Plan C,SAP,2024-06-13 12:40:00,2026-02-16 02:52:09,BATCH_20260313_002,Backfill
E100151,EMP1151,Saanvi,Gupta,Female,1992-03-28,2023-02-15,Sales,Regional Sales Manager,,West,Maharashtra,Maharashtra,Mumbai,HQ-W-892,saanvi.gupta151@pharmaco.com,+91-7885370603,Active,"16,57,586.00",Plan C,Legacy ERP,2024-07-18 01:50:38,2025-09-19 16:44:14,BATCH_20260313_003,Transferred
E100152,EMP1152,Aarav,Iyer,Male,1990-11-03,2019-06-25,Sales,Medical Representative,E100104,North,Haryana,Haryana,Gurugram,HQ-N-843,aarav.iyer152@pharmaco.com,+91-7495057700,Active,"8,59,878.00",Plan A,CRM,2025-04-10 12:36:00,2025-05-14 05:26:32,BATCH_20260313_001,Backfill
E100153,EMP1153,Neha,Reddy,Female,1999-02-17,2024-10-28,Supply Chain,Territory Business Executive,E100148,North,Rajasthan,Rajasthan,Jodhpur,HQ-N-875,neha.reddy153@pharmaco.com,+91-8927426836,Active,"15,10,664.00",Plan A,SFA App,2024-04-29 08:04:24,2025-11-21 07:43:44,BATCH_20260313_001,Promoted
E100154,EMP1154,harsh,Sharma,Female,1979-03-04,2018-03-22,Medical Affairs,Medical Representative,E100088,West,Goa,Goa,Vasco da Gama,HQ-W-287,harsh.sharma154@pharmaco.com,+91-9908108692,Active,"18,25,836.00",Plan A,CRM,2024-09-04 08:13:14,2025-04-14 07:53:39,BATCH_20260313_002,Transferred
E100155,EMP1155,Divya,Chawla,Female,1976-11-23,2025-09-28,Sales,Territory Business Executive,E100096,North,Delhi,Delhi,New Delhi,HQ-N-623,divya.chawla155@pharmaco.com,+91-8476758136,Active,"13,82,547.00",Plan B,SFA App,2025-07-07 01:32:22,2025-07-21 21:49:11,BATCH_20260313_002,
E100156,EMP1156,Aarav,Sharma,Female,1989-08-06,2016-02-17,Medical Affairs,Medical Representative,E100067,Central,Bihar,Bihar,Gaya,HQ-C-474,aarav.sharma156@pharmaco.com,+91-7799990470,Active,"10,60,789.00",Plan B,SFA App,2024-10-13 14:11:36,2025-03-09 18:43:14,BATCH_20260313_001,Promoted
E100157,EMP1157,Sneha,Singh,Female,1996-03-20,2016-09-04,Sales,Territory Business Executive,E100046,South,Kerala,Kerala,Thiruvananthapuram,HQ-S-675,sneha.singh157@pharmaco.com,+91-6425093520,Active,"4,05,905.00",Plan A,Legacy ERP,2025-05-02 20:06:28,2026-01-17 10:16:23,BATCH_20260313_002,Backfill
E100158,EMP1158,Vivaan,Kapoor,Female,2002-03-01,2025-10-19,Sales,Territory Business Executive,E100148,Central,Uttar Pradesh,Uttar Pradesh,Varanasi,HQ-C-599,vivaan.kapoor158@pharmaco.com,+91-6336757755,Active,"8,80,883.00",Plan B,CRM,2024-06-20 20:51:59,2025-06-22 13:40:39,BATCH_20260313_003,New Joiner
E100159,EMP1159,Neha,Gupta,Female,1986-12-31,2022-12-19,Sales,Regional Sales Manager,E100102,North,Delhi,Delhi,New Delhi,HQ-N-561,neha.gupta159@pharmaco.com,+91-6099218439,Active,"7,72,048.00",Plan C,Legacy ERP,2025-12-18 23:05:13,2025-03-27 12:06:06,BATCH_20260313_001,New Joiner
E100160,EMP1160,Karan,Pillai,Female,2002-09-22,2017/12/11,Supply Chain,Medical Representative,E100100,Central,Madhya Pradesh,Madhya Pradesh,Bhopal,HQ-C-958,karan.pillai160@pharmaco.com,+91-7532621454,Active,"9,61,996.00",Plan B,SFA App,2025-07-07 08:35:28,2025-03-11 22:34:11,BATCH_20260313_003,Backfill
